GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0022300213,143,1628369,Jayson Tatum,1610612738,Boston Celtics,1,1,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,20,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,145,201950,Jrue Holiday,1610612738,Boston Celtics,1,1,29,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-201,151,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,147,1628369,Jayson Tatum,1610612738,Boston Celtics,1,1,25,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,149,1628369,Jayson Tatum,1610612738,Boston Celtics,1,1,22,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,154,201143,Al Horford,1610612738,Boston Celtics,1,1,9,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-224,69,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,158,1628369,Jayson Tatum,1610612738,Boston Celtics,1,0,36,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,6,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,162,1630202,Payton Pritchard,1610612738,Boston Celtics,1,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,-16,317,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,173,201143,Al Horford,1610612738,Boston Celtics,2,11,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,140,212,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,178,1630202,Payton Pritchard,1610612738,Boston Celtics,2,10,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,180,126,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,188,1630202,Payton Pritchard,1610612738,Boston Celtics,2,9,40,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,159,162,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,194,1630573,Sam Hauser,1610612738,Boston Celtics,2,9,14,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,26,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,198,201143,Al Horford,1610612738,Boston Celtics,2,8,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,8,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,228,1627759,Jaylen Brown,1610612738,Boston Celtics,2,7,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-88,243,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,232,1630573,Sam Hauser,1610612738,Boston Celtics,2,6,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-4,256,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,235,1630573,Sam Hauser,1610612738,Boston Celtics,2,6,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,124,230,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,239,1630573,Sam Hauser,1610612738,Boston Celtics,2,5,47,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,43,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,252,1627759,Jaylen Brown,1610612738,Boston Celtics,2,5,17,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,5,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,256,1627759,Jaylen Brown,1610612738,Boston Celtics,2,4,53,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,8,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,269,1628369,Jayson Tatum,1610612738,Boston Celtics,2,4,18,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-47,32,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,279,1628401,Derrick White,1610612738,Boston Celtics,2,3,38,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-51,38,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,282,1628369,Jayson Tatum,1610612738,Boston Celtics,2,3,16,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,10,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,304,204001,Kristaps Porziņģis,1610612738,Boston Celtics,2,2,20,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,5,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,311,1628369,Jayson Tatum,1610612738,Boston Celtics,2,1,49,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,0,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,319,1627759,Jaylen Brown,1610612738,Boston Celtics,2,1,9,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,12,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,325,1628401,Derrick White,1610612738,Boston Celtics,2,0,41,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-27,44,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,329,1628369,Jayson Tatum,1610612738,Boston Celtics,2,0,32,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-104,41,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,345,201950,Jrue Holiday,1610612738,Boston Celtics,3,11,33,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,61,120,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,349,1628401,Derrick White,1610612738,Boston Celtics,3,11,10,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,50,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,355,204001,Kristaps Porziņģis,1610612738,Boston Celtics,3,10,39,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-1,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,364,1628369,Jayson Tatum,1610612738,Boston Celtics,3,9,48,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,8,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,367,204001,Kristaps Porziņģis,1610612738,Boston Celtics,3,9,29,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,4,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,374,1627759,Jaylen Brown,1610612738,Boston Celtics,3,8,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-157,194,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,376,1627759,Jaylen Brown,1610612738,Boston Celtics,3,8,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-105,232,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,380,1627759,Jaylen Brown,1610612738,Boston Celtics,3,8,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,14,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,394,1627759,Jaylen Brown,1610612738,Boston Celtics,3,7,17,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,9,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,409,1630202,Payton Pritchard,1610612738,Boston Celtics,3,6,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,109,248,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,413,204001,Kristaps Porziņģis,1610612738,Boston Celtics,3,6,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,116,232,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,415,1628401,Derrick White,1610612738,Boston Celtics,3,6,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,210,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,424,1630573,Sam Hauser,1610612738,Boston Celtics,3,5,49,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,8,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,452,1628401,Derrick White,1610612738,Boston Celtics,3,4,12,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,47,248,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,455,1628401,Derrick White,1610612738,Boston Celtics,3,3,40,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,113,235,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,459,1628401,Derrick White,1610612738,Boston Celtics,3,3,11,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-49,77,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,468,201143,Al Horford,1610612738,Boston Celtics,3,2,14,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,0,124,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,472,1630573,Sam Hauser,1610612738,Boston Celtics,3,1,46,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,-6,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,493,1629674,Neemias Queta,1610612738,Boston Celtics,3,0,8,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-37,73,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,497,1630573,Sam Hauser,1610612738,Boston Celtics,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,70,-157,684,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,521,201143,Al Horford,1610612738,Boston Celtics,4,11,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-92,231,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,526,201950,Jrue Holiday,1610612738,Boston Celtics,4,10,21,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,4,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,529,1627759,Jaylen Brown,1610612738,Boston Celtics,4,9,59,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,22,48,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,549,1627759,Jaylen Brown,1610612738,Boston Celtics,4,8,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-124,218,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,553,204001,Kristaps Porziņģis,1610612738,Boston Celtics,4,8,10,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,15,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,555,1627759,Jaylen Brown,1610612738,Boston Celtics,4,8,3,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,5,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,560,1628369,Jayson Tatum,1610612738,Boston Celtics,4,7,28,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-29,247,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,576,1627759,Jaylen Brown,1610612738,Boston Celtics,4,6,25,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,107,240,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,595,1628369,Jayson Tatum,1610612738,Boston Celtics,4,5,33,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,1,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,598,201950,Jrue Holiday,1610612738,Boston Celtics,4,5,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,108,232,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,614,1628401,Derrick White,1610612738,Boston Celtics,4,4,7,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,-6,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,625,201950,Jrue Holiday,1610612738,Boston Celtics,4,2,48,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-99,225,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,632,204001,Kristaps Porziņģis,1610612738,Boston Celtics,4,2,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-156,199,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,646,204001,Kristaps Porziņģis,1610612738,Boston Celtics,4,1,1,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,1,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,650,1628369,Jayson Tatum,1610612738,Boston Celtics,4,0,17,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,151,156,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300213,652,201950,Jrue Holiday,1610612738,Boston Celtics,4,0,9,Missed Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,10,1,0,20231119,MEM,BOS,2023-24
Shot Chart Detail,0022300217,7,1628369,Jayson Tatum,1610612738,Boston Celtics,1,11,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-1,166,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,20,1627759,Jaylen Brown,1610612738,Boston Celtics,1,10,23,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,65,45,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,22,201950,Jrue Holiday,1610612738,Boston Celtics,1,10,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-12,30,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,25,204001,Kristaps Porziņģis,1610612738,Boston Celtics,1,9,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,161,192,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,30,1627759,Jaylen Brown,1610612738,Boston Celtics,1,9,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,17,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,36,1628369,Jayson Tatum,1610612738,Boston Celtics,1,8,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-138,230,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,48,1628369,Jayson Tatum,1610612738,Boston Celtics,1,7,49,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,17,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,58,1627759,Jaylen Brown,1610612738,Boston Celtics,1,6,51,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-4,126,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,75,204001,Kristaps Porziņģis,1610612738,Boston Celtics,1,6,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-9,252,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,81,204001,Kristaps Porziņģis,1610612738,Boston Celtics,1,5,50,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,64,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,98,1627759,Jaylen Brown,1610612738,Boston Celtics,1,4,56,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,0,131,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,102,1627759,Jaylen Brown,1610612738,Boston Celtics,1,4,10,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,183,171,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,115,1630202,Payton Pritchard,1610612738,Boston Celtics,1,3,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,135,211,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,121,1630573,Sam Hauser,1610612738,Boston Celtics,1,2,52,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,6,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,137,1628369,Jayson Tatum,1610612738,Boston Celtics,1,1,52,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-126,218,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,139,1630202,Payton Pritchard,1610612738,Boston Celtics,1,1,23,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,131,213,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,145,1630202,Payton Pritchard,1610612738,Boston Celtics,1,0,31,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-121,226,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,149,1630202,Payton Pritchard,1610612738,Boston Celtics,1,0,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,169,178,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,159,1628369,Jayson Tatum,1610612738,Boston Celtics,2,11,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-103,230,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,162,1628369,Jayson Tatum,1610612738,Boston Celtics,2,11,10,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,14,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,166,1628369,Jayson Tatum,1610612738,Boston Celtics,2,10,45,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,224,80,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,169,1628369,Jayson Tatum,1610612738,Boston Celtics,2,10,35,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,14,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,177,1628369,Jayson Tatum,1610612738,Boston Celtics,2,10,7,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,4,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,182,201950,Jrue Holiday,1610612738,Boston Celtics,2,9,19,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,6,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,186,1630202,Payton Pritchard,1610612738,Boston Celtics,2,8,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-175,10,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,190,1630202,Payton Pritchard,1610612738,Boston Celtics,2,8,23,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,207,152,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,194,1628369,Jayson Tatum,1610612738,Boston Celtics,2,7,50,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,33,272,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,197,1628436,Luke Kornet,1610612738,Boston Celtics,2,7,30,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,-6,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,217,1628369,Jayson Tatum,1610612738,Boston Celtics,2,6,54,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,20,257,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,220,1627759,Jaylen Brown,1610612738,Boston Celtics,2,6,30,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,11,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,228,1628369,Jayson Tatum,1610612738,Boston Celtics,2,6,18,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-120,94,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,231,1628369,Jayson Tatum,1610612738,Boston Celtics,2,5,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-164,199,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,235,1627759,Jaylen Brown,1610612738,Boston Celtics,2,5,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-157,203,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,240,1630202,Payton Pritchard,1610612738,Boston Celtics,2,4,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,14,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,268,204001,Kristaps Porziņģis,1610612738,Boston Celtics,2,3,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,0,261,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,274,1630202,Payton Pritchard,1610612738,Boston Celtics,2,2,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,4,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,281,1627759,Jaylen Brown,1610612738,Boston Celtics,2,2,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,26,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,288,201950,Jrue Holiday,1610612738,Boston Celtics,2,2,9,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,-1,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,292,1628369,Jayson Tatum,1610612738,Boston Celtics,2,1,36,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-2,243,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,297,201950,Jrue Holiday,1610612738,Boston Celtics,2,1,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,4,266,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,301,1628369,Jayson Tatum,1610612738,Boston Celtics,2,0,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,134,209,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,327,201950,Jrue Holiday,1610612738,Boston Celtics,3,11,44,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-183,197,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,333,204001,Kristaps Porziņģis,1610612738,Boston Celtics,3,11,22,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,28,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,341,1627759,Jaylen Brown,1610612738,Boston Celtics,3,11,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,6,272,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,345,204001,Kristaps Porziņģis,1610612738,Boston Celtics,3,10,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,2,279,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,354,204001,Kristaps Porziņģis,1610612738,Boston Celtics,3,9,39,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-120,126,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,361,1628369,Jayson Tatum,1610612738,Boston Celtics,3,8,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,23,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,363,1628369,Jayson Tatum,1610612738,Boston Celtics,3,7,58,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,114,17,1,0,20231120,CHA,BOS,2023-24
