GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,TEAM_LABEL,SHOT_GROUP
Shot Chart Detail,0021500769,14,203084,Harrison Barnes,1610612744,Golden State Warriors,1,9,37,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,12.0,16.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,16,101106,Andrew Bogut,1610612744,Golden State Warriors,1,9,12,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,19,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,46,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-30.0,41.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,21,203084,Harrison Barnes,1610612744,Golden State Warriors,1,8,44,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,27,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,17,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,128.0,115.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,30,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,52,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,27.0,23.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,35,203084,Harrison Barnes,1610612744,Golden State Warriors,1,7,30,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-237.0,-11.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,38,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,5,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31.0,-178.0,262.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,41,203110,Draymond Green,1610612744,Golden State Warriors,1,6,33,Missed Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,14.0,28.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,58,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,87.0,244.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,60,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,34,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,32.0,257.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,70,201578,Marreese Speights,1610612744,Golden State Warriors,1,4,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-147.0,115.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,71,203110,Draymond Green,1610612744,Golden State Warriors,1,4,35,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-7.0,13.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,73,203110,Draymond Green,1610612744,Golden State Warriors,1,4,33,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-4.0,7.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,81,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,6,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9.0,-19.0,90.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,89,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,0.0,21.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,98,201578,Marreese Speights,1610612744,Golden State Warriors,1,2,55,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,60.0,174.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,101,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,31,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,12.0,21.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,103,2571,Leandro Barbosa,1610612744,Golden State Warriors,1,2,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,17.0,11.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,107,201578,Marreese Speights,1610612744,Golden State Warriors,1,1,57,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,1.0,159.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,112,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,74.0,242.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,115,201578,Marreese Speights,1610612744,Golden State Warriors,1,0,58,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,6.0,21.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,118,2571,Leandro Barbosa,1610612744,Golden State Warriors,1,0,47,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-227.0,7.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,121,203110,Draymond Green,1610612744,Golden State Warriors,1,0,24,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-7.0,8.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,130,2571,Leandro Barbosa,1610612744,Golden State Warriors,2,11,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,14.0,16.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,137,203084,Harrison Barnes,1610612744,Golden State Warriors,2,11,8,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-66.0,41.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,141,2738,Andre Iguodala,1610612744,Golden State Warriors,2,10,30,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-132.0,141.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,149,2733,Shaun Livingston,1610612744,Golden State Warriors,2,9,45,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11.0,19.0,115.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,171,203084,Harrison Barnes,1610612744,Golden State Warriors,2,8,56,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,69.0,36.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,182,203084,Harrison Barnes,1610612744,Golden State Warriors,2,8,23,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,102.0,151.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,184,202691,Klay Thompson,1610612744,Golden State Warriors,2,7,51,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,112.0,111.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,186,202691,Klay Thompson,1610612744,Golden State Warriors,2,7,25,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-89.0,154.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,189,2738,Andre Iguodala,1610612744,Golden State Warriors,2,6,53,Made Shot,Driving Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,200,2733,Shaun Livingston,1610612744,Golden State Warriors,2,6,22,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-150.0,-1.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,209,201578,Marreese Speights,1610612744,Golden State Warriors,2,5,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,10.0,16.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,212,201578,Marreese Speights,1610612744,Golden State Warriors,2,5,12,Made Shot,Turnaround Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-230.0,13.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,227,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,1.0,7.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,229,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,12,Made Shot,Driving Bank shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,20.0,31.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,239,2738,Andre Iguodala,1610612744,Golden State Warriors,2,2,46,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-142.0,136.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,243,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-12.0,257.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,245,203084,Harrison Barnes,1610612744,Golden State Warriors,2,2,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,181.0,183.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,249,202691,Klay Thompson,1610612744,Golden State Warriors,2,1,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-86.0,262.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,264,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,2,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21.0,-5.0,217.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,271,201575,Brandon Rush,1610612744,Golden State Warriors,2,0,32,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,243.0,13.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,274,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,5,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16.0,-142.0,90.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,280,101106,Andrew Bogut,1610612744,Golden State Warriors,3,11,47,Missed Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,15.0,26.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,281,203110,Draymond Green,1610612744,Golden State Warriors,3,11,44,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,9.0,21.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,285,203084,Harrison Barnes,1610612744,Golden State Warriors,3,11,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,205.0,136.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,289,203110,Draymond Green,1610612744,Golden State Warriors,3,11,12,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,153.0,7.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,292,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16.0,27.0,165.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,301,203110,Draymond Green,1610612744,Golden State Warriors,3,9,48,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,14.0,38.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,302,201578,Marreese Speights,1610612744,Golden State Warriors,3,9,46,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,0.0,23.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,308,202691,Klay Thompson,1610612744,Golden State Warriors,3,9,14,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11.0,9.0,110.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,310,201578,Marreese Speights,1610612744,Golden State Warriors,3,8,37,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,153.0,56.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,316,201578,Marreese Speights,1610612744,Golden State Warriors,3,8,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16.0,-16.0,169.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,319,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,59,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-7.0,11.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,323,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,13,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9.0,-63.0,77.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,330,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,58,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,4.0,16.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,342,203110,Draymond Green,1610612744,Golden State Warriors,3,5,46,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,33.0,57.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,344,203084,Harrison Barnes,1610612744,Golden State Warriors,3,5,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-130.0,134.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,347,202691,Klay Thompson,1610612744,Golden State Warriors,3,5,30,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18.0,9.0,180.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,350,201578,Marreese Speights,1610612744,Golden State Warriors,3,4,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,11.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,355,203110,Draymond Green,1610612744,Golden State Warriors,3,4,34,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-14.0,16.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,357,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,110.0,232.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,375,2571,Leandro Barbosa,1610612744,Golden State Warriors,3,2,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-192.0,159.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,379,2738,Andre Iguodala,1610612744,Golden State Warriors,3,2,25,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21.0,-165.0,134.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,385,101106,Andrew Bogut,1610612744,Golden State Warriors,3,1,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10.0,-4.0,101.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,389,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-11.0,2.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,399,2738,Andre Iguodala,1610612744,Golden State Warriors,3,1,3,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-89.0,134.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,402,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,47,Made Shot,Driving Bank shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-4.0,38.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,405,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-96.0,232.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,413,2733,Shaun Livingston,1610612744,Golden State Warriors,4,11,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9.0,89.0,21.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,415,203084,Harrison Barnes,1610612744,Golden State Warriors,4,11,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-6.0,259.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,419,2571,Leandro Barbosa,1610612744,Golden State Warriors,4,11,6,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,15.0,11.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,421,2571,Leandro Barbosa,1610612744,Golden State Warriors,4,10,13,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-227.0,36.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,424,2733,Shaun Livingston,1610612744,Golden State Warriors,4,10,0,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,1.0,13.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,428,203084,Harrison Barnes,1610612744,Golden State Warriors,4,9,43,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,12.0,18.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,441,2733,Shaun Livingston,1610612744,Golden State Warriors,4,8,55,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10.0,-7.0,105.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,447,202691,Klay Thompson,1610612744,Golden State Warriors,4,8,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,138.0,237.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,450,2733,Shaun Livingston,1610612744,Golden State Warriors,4,8,13,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17.0,-178.0,26.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,456,2733,Shaun Livingston,1610612744,Golden State Warriors,4,7,36,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11.0,61.0,97.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,467,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,40,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-4.0,11.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,473,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,20,Missed Shot,Driving Bank shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-25.0,26.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,489,203084,Harrison Barnes,1610612744,Golden State Warriors,4,5,8,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-17.0,262.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,491,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-96.0,237.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,503,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,10,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8.0,-6.0,85.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,524,202691,Klay Thompson,1610612744,Golden State Warriors,4,2,56,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,76.0,244.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,528,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,14.0,11.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,531,202691,Klay Thompson,1610612744,Golden State Warriors,4,1,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-133.0,228.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,540,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,186.0,203.0,1,0,20160206,GSW,OKC,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500769,542,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-7.0,28.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500769,549,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,33,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,133.0,111.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500769,552,2738,Andre Iguodala,1610612744,Golden State Warriors,4,0,16,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160206,GSW,OKC,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,2,101106,Andrew Bogut,1610612744,Golden State Warriors,1,11,44,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
